,origin,destination,day,origin_country,destination_country
24149,PANC,RCTP,2020-04-28 00:00:00+00:00,United States,Taiwan
24308,KJFK,RCTP,2020-04-28 00:00:00+00:00,United States,Taiwan
205425,KIAH,LTBA,2020-04-28 00:00:00+00:00,United States,Turkey
30136,KORD,OMDB,2020-04-28 00:00:00+00:00,United States,United Arab Emirates
30451,KIAD,OMDB,2020-04-28 00:00:00+00:00,United States,United Arab Emirates
30800,KJFK,OMDB,2020-04-28 00:00:00+00:00,United States,United Arab Emirates
30962,KSDF,OMDB,2020-04-28 00:00:00+00:00,United States,United Arab Emirates
65969,KORD,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
65970,KORD,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66039,KLAX,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66040,KLAX,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66041,KLAX,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66210,KCVG,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66381,KIAD,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66592,KSFO,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66743,KDFW,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66744,KDFW,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66861,KATL,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66989,KJFK,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66990,KJFK,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66991,KJFK,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66992,KJFK,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
66993,KJFK,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
67107,KMIA,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
67108,KMIA,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
67166,KEWR,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
67167,KEWR,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
67178,KPHL,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
67206,KBOS,EGLL,2020-04-28 00:00:00+00:00,United States,United Kingdom
238939,KPHL,EGSS,2020-04-28 00:00:00+00:00,United States,United Kingdom
239035,KIND,EGSS,2020-04-28 00:00:00+00:00,United States,United Kingdom
259740,KAPF,EGCC,2020-04-28 00:00:00+00:00,United States,United Kingdom
267352,KCRG,EGKB,2020-04-28 00:00:00+00:00,United States,United Kingdom
269300,KCVG,EGNX,2020-04-28 00:00:00+00:00,United States,United Kingdom
269301,KCVG,EGNX,2020-04-28 00:00:00+00:00,United States,United Kingdom
269583,KJFK,EGNX,2020-04-28 00:00:00+00:00,United States,United Kingdom
269645,KPHL,EGNX,2020-04-28 00:00:00+00:00,United States,United Kingdom
354504,KLAL,FA08,2020-04-28 00:00:00+00:00,United States,United Kingdom
357885,KCNO,KSLI,2020-04-28 00:00:00+00:00,United States,Zambia
357888,KSEE,KSLI,2020-04-28 00:00:00+00:00,United States,Zambia
357914,KLGB,KSLI,2020-04-28 00:00:00+00:00,United States,Zambia
357922,KOXR,KSLI,2020-04-28 00:00:00+00:00,United States,Zambia
358189,KNUC,KSLI,2020-04-28 00:00:00+00:00,United States,Zambia
358194,KVCV,KSLI,2020-04-28 00:00:00+00:00,United States,Zambia
226176,KSLI,KSBP,2020-04-28 00:00:00+00:00,Zambia,United States
245799,KSLI,KRAL,2020-04-28 00:00:00+00:00,Zambia,United States
251862,KSLI,KSEE,2020-04-28 00:00:00+00:00,Zambia,United States
257384,KSLI,KCNO,2020-04-28 00:00:00+00:00,Zambia,United States
145344,DAAG,LFPG,2020-04-29 00:00:00+00:00,Algeria,France
259645,DAAG,LGIR,2020-04-29 00:00:00+00:00,Algeria,Greece
2230,DAAG,OTHH,2020-04-29 00:00:00+00:00,Algeria,Qatar
46542,SAEZ,SBGR,2020-04-29 00:00:00+00:00,Argentina,Brazil
268882,SAEZ,SBKP,2020-04-29 00:00:00+00:00,Argentina,Brazil
268883,SAEZ,SBKP,2020-04-29 00:00:00+00:00,Argentina,Brazil
10003,SAEZ,NZAA,2020-04-29 00:00:00+00:00,Argentina,New Zealand
145923,SAEZ,KMIA,2020-04-29 00:00:00+00:00,Argentina,United States
145924,SAEZ,KMIA,2020-04-29 00:00:00+00:00,Argentina,United States
145925,SAEZ,KMIA,2020-04-29 00:00:00+00:00,Argentina,United States
145926,SAEZ,KMIA,2020-04-29 00:00:00+00:00,Argentina,United States
301138,UDYZ,UMMS,2020-04-29 00:00:00+00:00,Armenia,Belarus
266261,UDYZ,EVRA,2020-04-29 00:00:00+00:00,Armenia,Latvia
258521,UDYZ,LROP,2020-04-29 00:00:00+00:00,Armenia,Romania
52693,UDYZ,UUEE,2020-04-29 00:00:00+00:00,Armenia,Russia
50069,YSSY,CYYZ,2020-04-29 00:00:00+00:00,Australia,Canada
31401,YSSY,ZGSZ,2020-04-29 00:00:00+00:00,Australia,China
12063,YSSY,VHHH,2020-04-29 00:00:00+00:00,Australia,Hong Kong
12064,YSSY,VHHH,2020-04-29 00:00:00+00:00,Australia,Hong Kong
12065,YSSY,VHHH,2020-04-29 00:00:00+00:00,Australia,Hong Kong
12407,YBBN,VHHH,2020-04-29 00:00:00+00:00,Australia,Hong Kong
50040,YPPH,WIDD,2020-04-29 00:00:00+00:00,Australia,Indonesia
39897,YSSY,RJTT,2020-04-29 00:00:00+00:00,Australia,Japan
21760,YSSY,WMKK,2020-04-29 00:00:00+00:00,Australia,Malaysia
21761,YSSY,WMKK,2020-04-29 00:00:00+00:00,Australia,Malaysia
21920,YPPH,WMKK,2020-04-29 00:00:00+00:00,Australia,Malaysia
9931,YSSY,NZAA,2020-04-29 00:00:00+00:00,Australia,New Zealand
9932,YSSY,NZAA,2020-04-29 00:00:00+00:00,Australia,New Zealand
10033,YMML,NZAA,2020-04-29 00:00:00+00:00,Australia,New Zealand
45949,YSSY,RPLL,2020-04-29 00:00:00+00:00,Australia,Philippines
45992,YMML,RPLL,2020-04-29 00:00:00+00:00,Australia,Philippines
45994,YBBN,RPLL,2020-04-29 00:00:00+00:00,Australia,Philippines
543,YSSY,OTHH,2020-04-29 00:00:00+00:00,Australia,Qatar
544,YSSY,OTHH,2020-04-29 00:00:00+00:00,Australia,Qatar
732,YMML,OTHH,2020-04-29 00:00:00+00:00,Australia,Qatar
733,YMML,OTHH,2020-04-29 00:00:00+00:00,Australia,Qatar
906,YPPH,OTHH,2020-04-29 00:00:00+00:00,Australia,Qatar
25193,YPPH,WSAP,2020-04-29 00:00:00+00:00,Australia,Singapore
19088,YSSY,RKSI,2020-04-29 00:00:00+00:00,Australia,South Korea
22751,YSSY,RCTP,2020-04-29 00:00:00+00:00,Australia,Taiwan
22958,YBBN,RCTP,2020-04-29 00:00:00+00:00,Australia,Taiwan
30125,YSSY,OMDB,2020-04-29 00:00:00+00:00,Australia,United Arab Emirates
30237,YMML,OMDB,2020-04-29 00:00:00+00:00,Australia,United Arab Emirates
296165,YMML,OMAD,2020-04-29 00:00:00+00:00,Australia,United Arab Emirates
6662,YSSY,KSFO,2020-04-29 00:00:00+00:00,Australia,United States
6663,YSSY,KSFO,2020-04-29 00:00:00+00:00,Australia,United States
38071,YBBN,KHHR,2020-04-29 00:00:00+00:00,Australia,United States
253591,KOKB,KCRQ,2020-04-29 00:00:00+00:00,Australia,United States
331066,KOKB,KRNM,2020-04-29 00:00:00+00:00,Australia,United States
206346,LOWW,EBLG,2020-04-29 00:00:00+00:00,Austria,Belgium
219133,LOWL,EBBR,2020-04-29 00:00:00+00:00,Austria,Belgium
144958,LOWW,LFPG,2020-04-29 00:00:00+00:00,Austria,France
27476,LOWW,EDDF,2020-04-29 00:00:00+00:00,Austria,Germany
27477,LOWW,EDDF,2020-04-29 00:00:00+00:00,Austria,Germany
27478,LOWW,EDDF,2020-04-29 00:00:00+00:00,Austria,Germany
204597,LOWW,EDDK,2020-04-29 00:00:00+00:00,Austria,Germany
227992,LOWL,EDDP,2020-04-29 00:00:00+00:00,Austria,Germany
238330,LOWW,EDDM,2020-04-29 00:00:00+00:00,Austria,Germany
238331,LOWW,EDDM,2020-04-29 00:00:00+00:00,Austria,Germany
277417,LOWW,EDDL,2020-04-29 00:00:00+00:00,Austria,Germany
277418,LOWW,EDDL,2020-04-29 00:00:00+00:00,Austria,Germany
277419,LOWW,EDDL,2020-04-29 00:00:00+00:00,Austria,Germany
277678,LOWS,EDDL,2020-04-29 00:00:00+00:00,Austria,Germany
312167,LOWL,EDMO,2020-04-29 00:00:00+00:00,Austria,Germany
313470,LOWW,EDDW,2020-04-29 00:00:00+00:00,Austria,Germany
264513,LOWW,LHBP,2020-04-29 00:00:00+00:00,Austria,Hungary
185737,LOWW,LIMC,2020-04-29 00:00:00+00:00,Austria,Italy
315265,LOWL,LIPY,2020-04-29 00:00:00+00:00,Austria,Italy
266228,LOWW,EVRA,2020-04-29 00:00:00+00:00,Austria,Latvia
263033,LOWW,ENGM,2020-04-29 00:00:00+00:00,Austria,Norway
1960,LOWW,OTHH,2020-04-29 00:00:00+00:00,Austria,Qatar
266591,LOWW,UUWW,2020-04-29 00:00:00+00:00,Austria,Russia
266592,LOWW,UUWW,2020-04-29 00:00:00+00:00,Austria,Russia
259586,LOWW,LYBE,2020-04-29 00:00:00+00:00,Austria,Serbia
205608,LOWW,LTBA,2020-04-29 00:00:00+00:00,Austria,Turkey
31185,LOWW,OMDB,2020-04-29 00:00:00+00:00,Austria,United Arab Emirates
111116,LOWW,KCMH,2020-04-29 00:00:00+00:00,Austria,United States
208811,LOWW,KTEB,2020-04-29 00:00:00+00:00,Austria,United States
227412,OBBI,EDDP,2020-04-29 00:00:00+00:00,Bahrain,Germany
15173,OBBI,VHHH,2020-04-29 00:00:00+00:00,Bahrain,Hong Kong
15174,OBBI,VHHH,2020-04-29 00:00:00+00:00,Bahrain,Hong Kong
257805,OBBI,VIDP,2020-04-29 00:00:00+00:00,Bahrain,India
301217,OBBI,OETH,2020-04-29 00:00:00+00:00,Bahrain,Saudi Arabia
301218,OBBI,OETH,2020-04-29 00:00:00+00:00,Bahrain,Saudi Arabia
205598,OBBI,LTBA,2020-04-29 00:00:00+00:00,Bahrain,Turkey
31158,OBBI,OMDB,2020-04-29 00:00:00+00:00,Bahrain,United Arab Emirates
31159,OBBI,OMDB,2020-04-29 00:00:00+00:00,Bahrain,United Arab Emirates
31160,OBBI,OMDB,2020-04-29 00:00:00+00:00,Bahrain,United Arab Emirates
31161,OBBI,OMDB,2020-04-29 00:00:00+00:00,Bahrain,United Arab Emirates
31162,OBBI,OMDB,2020-04-29 00:00:00+00:00,Bahrain,United Arab Emirates
31163,OBBI,OMDB,2020-04-29 00:00:00+00:00,Bahrain,United Arab Emirates
67407,OBBI,EGLL,2020-04-29 00:00:00+00:00,Bahrain,United Kingdom
257922,OBBI,EGLF,2020-04-29 00:00:00+00:00,Bahrain,United Kingdom
67472,VGTJ,EGLL,2020-04-29 00:00:00+00:00,Bangladesh,United Kingdom
350,UMMS,LOWW,2020-04-29 00:00:00+00:00,Belarus,Austria
261244,UMMS,EFHK,2020-04-29 00:00:00+00:00,Belarus,Finland
145026,UMMS,LFPG,2020-04-29 00:00:00+00:00,Belarus,France
27593,UMMS,EDDF,2020-04-29 00:00:00+00:00,Belarus,Germany
267743,UMMS,EDDV,2020-04-29 00:00:00+00:00,Belarus,Germany
250534,UMMS,LEBL,2020-04-29 00:00:00+00:00,Belarus,Spain
216133,UMMS,ESSA,2020-04-29 00:00:00+00:00,Belarus,Sweden
268029,UMMS,EGKK,2020-04-29 00:00:00+00:00,Belarus,United Kingdom
272,EBLG,LOWW,2020-04-29 00:00:00+00:00,Belgium,Austria
265410,EBLG,LCLK,2020-04-29 00:00:00+00:00,Belgium,Cyprus
264756,EBLG,LKPR,2020-04-29 00:00:00+00:00,Belgium,Czech Republic
246326,EBBR,EKCH,2020-04-29 00:00:00+00:00,Belgium,Denmark
261079,EBLG,EFHK,2020-04-29 00:00:00+00:00,Belgium,Finland
144820,EBLG,LFPG,2020-04-29 00:00:00+00:00,Belgium,France
276858,EBBR,LFBD,2020-04-29 00:00:00+00:00,Belgium,France
278637,EBBR,LFML,2020-04-29 00:00:00+00:00,Belgium,France
278671,EBLG,LFML,2020-04-29 00:00:00+00:00,Belgium,France
312471,EBBR,LFBO,2020-04-29 00:00:00+00:00,Belgium,France
26592,EBBR,EDDF,2020-04-29 00:00:00+00:00,Belgium,Germany
26593,EBBR,EDDF,2020-04-29 00:00:00+00:00,Belgium,Germany
226726,EBBR,EDDP,2020-04-29 00:00:00+00:00,Belgium,Germany
226727,EBBR,EDDP,2020-04-29 00:00:00+00:00,Belgium,Germany
226728,EBBR,EDDP,2020-04-29 00:00:00+00:00,Belgium,Germany
226729,EBBR,EDDP,2020-04-29 00:00:00+00:00,Belgium,Germany
267731,EBLG,EDDV,2020-04-29 00:00:00+00:00,Belgium,Germany
277143,EBLG,EDDB,2020-04-29 00:00:00+00:00,Belgium,Germany
279556,EBLG,EDDN,2020-04-29 00:00:00+00:00,Belgium,Germany
264403,EBBR,LHBP,2020-04-29 00:00:00+00:00,Belgium,Hungary
264480,EBLG,LHBP,2020-04-29 00:00:00+00:00,Belgium,Hungary
142712,EBLG,BIKF,2020-04-29 00:00:00+00:00,Belgium,Iceland
64471,EBLG,EIDW,2020-04-29 00:00:00+00:00,Belgium,Ireland
185454,EBBR,LIMC,2020-04-29 00:00:00+00:00,Belgium,Italy
185653,EBLG,LIMC,2020-04-29 00:00:00+00:00,Belgium,Italy
260150,EBBR,LIRF,2020-04-29 00:00:00+00:00,Belgium,Italy
311891,EBAW,EHRD,2020-04-29 00:00:00+00:00,Belgium,Netherlands
353944,EBOS,EHMZ,2020-04-29 00:00:00+00:00,Belgium,Netherlands
353945,EBOS,EHMZ,2020-04-29 00:00:00+00:00,Belgium,Netherlands
142940,EBLG,EPWA,2020-04-29 00:00:00+00:00,Belgium,Poland
279926,EBLG,LPPR,2020-04-29 00:00:00+00:00,Belgium,Portugal
1322,EBBR,OTHH,2020-04-29 00:00:00+00:00,Belgium,Qatar
1323,EBBR,OTHH,2020-04-29 00:00:00+00:00,Belgium,Qatar
1789,EBLG,OTHH,2020-04-29 00:00:00+00:00,Belgium,Qatar
1790,EBLG,OTHH,2020-04-29 00:00:00+00:00,Belgium,Qatar
1791,EBLG,OTHH,2020-04-29 00:00:00+00:00,Belgium,Qatar
276108,EBLG,OTBH,2020-04-29 00:00:00+00:00,Belgium,Qatar
258415,EBLG,LROP,2020-04-29 00:00:00+00:00,Belgium,Romania
52375,EBLG,UUEE,2020-04-29 00:00:00+00:00,Belgium,Russia
301210,EBLG,OETH,2020-04-29 00:00:00+00:00,Belgium,Saudi Arabia
21569,EBCI,RKSI,2020-04-29 00:00:00+00:00,Belgium,South Korea
229095,EBBR,LEMD,2020-04-29 00:00:00+00:00,Belgium,Spain
229306,EBLG,LEMD,2020-04-29 00:00:00+00:00,Belgium,Spain
243301,EBCI,LEMG,2020-04-29 00:00:00+00:00,Belgium,Spain
250373,EBBR,LEBL,2020-04-29 00:00:00+00:00,Belgium,Spain
250493,EBLG,LEBL,2020-04-29 00:00:00+00:00,Belgium,Spain
215951,EBLG,ESSA,2020-04-29 00:00:00+00:00,Belgium,Sweden
311109,EBLG,ESGG,2020-04-29 00:00:00+00:00,Belgium,Sweden
316303,EBLG,ESMS,2020-04-29 00:00:00+00:00,Belgium,Sweden
30673,EBBR,OMDB,2020-04-29 00:00:00+00:00,Belgium,United Arab Emirates
31014,EBLG,OMDB,2020-04-29 00:00:00+00:00,Belgium,United Arab Emirates
238987,EBLG,EGSS,2020-04-29 00:00:00+00:00,Belgium,United Kingdom
267192,EBBR,EGKB,2020-04-29 00:00:00+00:00,Belgium,United Kingdom
269510,EBBR,EGNX,2020-04-29 00:00:00+00:00,Belgium,United Kingdom
269511,EBBR,EGNX,2020-04-29 00:00:00+00:00,Belgium,United Kingdom
269779,EBLG,EGNX,2020-04-29 00:00:00+00:00,Belgium,United Kingdom
269780,EBLG,EGNX,2020-04-29 00:00:00+00:00,Belgium,United Kingdom
273921,EBBR,EGGW,2020-04-29 00:00:00+00:00,Belgium,United Kingdom
279783,EBLG,EGGP,2020-04-29 00:00:00+00:00,Belgium,United Kingdom
85351,EBLG,KJFK,2020-04-29 00:00:00+00:00,Belgium,United States
85352,EBLG,KJFK,2020-04-29 00:00:00+00:00,Belgium,United States
146217,EBBR,KMIA,2020-04-29 00:00:00+00:00,Belgium,United States
161032,EBBR,KORD,2020-04-29 00:00:00+00:00,Belgium,United States
169067,EBBR,KCVG,2020-04-29 00:00:00+00:00,Belgium,United States
169068,EBBR,KCVG,2020-04-29 00:00:00+00:00,Belgium,United States
55525,PABV,PANC,2020-04-29 00:00:00+00:00,Belize,United States
70041,TXKF,KEWR,2020-04-29 00:00:00+00:00,Bermuda,United States
88395,TXKF,KBOS,2020-04-29 00:00:00+00:00,Bermuda,United States
45865,SBGR,SAEZ,2020-04-29 00:00:00+00:00,Brazil,Argentina
45866,SBGR,SAEZ,2020-04-29 00:00:00+00:00,Brazil,Argentina
45919,SBKP,SAEZ,2020-04-29 00:00:00+00:00,Brazil,Argentina
145569,SBKP,SKBO,2020-04-29 00:00:00+00:00,Brazil,Colombia
144624,SBGR,LFPG,2020-04-29 00:00:00+00:00,Brazil,France
334641,SBKP,SPOL,2020-04-29 00:00:00+00:00,Brazil,Peru
220377,SBGR,LPPT,2020-04-29 00:00:00+00:00,Brazil,Portugal
1643,SBGR,OTHH,2020-04-29 00:00:00+00:00,Brazil,Qatar
304275,SBKP,GOBD,2020-04-29 00:00:00+00:00,Brazil,Senegal
304276,SBKP,GOBD,2020-04-29 00:00:00+00:00,Brazil,Senegal
72035,SBGR,KDFW,2020-04-29 00:00:00+00:00,Brazil,United States
146902,SBKP,KMIA,2020-04-29 00:00:00+00:00,Brazil,United States
146903,SBKP,KMIA,2020-04-29 00:00:00+00:00,Brazil,United States
46285,WBSB,RPLL,2020-04-29 00:00:00+00:00,Brunei,Philippines
310431,CYHM,TXKF,2020-04-29 00:00:00+00:00,Canada,Bermuda
313434,CYYZ,MROC,2020-04-29 00:00:00+00:00,Canada,Costa Rica
144934,CYUL,LFPG,2020-04-29 00:00:00+00:00,Canada,France
27250,CYYZ,EDDF,2020-04-29 00:00:00+00:00,Canada,Germany
27251,CYYZ,EDDF,2020-04-29 00:00:00+00:00,Canada,Germany
27389,CYUL,EDDF,2020-04-29 00:00:00+00:00,Canada,Germany
15014,CYVR,VHHH,2020-04-29 00:00:00+00:00,Canada,Hong Kong
15036,CYYZ,VHHH,2020-04-29 00:00:00+00:00,Canada,Hong Kong
15037,CYYZ,VHHH,2020-04-29 00:00:00+00:00,Canada,Hong Kong
68407,CYYC,ELLX,2020-04-29 00:00:00+00:00,Canada,Luxembourg
1879,CYUL,OTHH,2020-04-29 00:00:00+00:00,Canada,Qatar
67281,CYYZ,EGLL,2020-04-29 00:00:00+00:00,Canada,United Kingdom
67282,CYYZ,EGLL,2020-04-29 00:00:00+00:00,Canada,United Kingdom
43561,CYVR,KSDF,2020-04-29 00:00:00+00:00,Canada,United States
43866,CYYZ,KSDF,2020-04-29 00:00:00+00:00,Canada,United States
45333,CYMX,KSDF,2020-04-29 00:00:00+00:00,Canada,United States
45367,CYHM,KSDF,2020-04-29 00:00:00+00:00,Canada,United States
55328,CYYZ,PANC,2020-04-29 00:00:00+00:00,Canada,United States
65909,CYQF,KBOI,2020-04-29 00:00:00+00:00,Canada,United States
73099,CYVR,KDFW,2020-04-29 00:00:00+00:00,Canada,United States
73450,CYYZ,KDFW,2020-04-29 00:00:00+00:00,Canada,United States
73656,CYYC,KDFW,2020-04-29 00:00:00+00:00,Canada,United States
85306,CYYZ,KJFK,2020-04-29 00:00:00+00:00,Canada,United States
87688,CYYZ,KBOS,2020-04-29 00:00:00+00:00,Canada,United States
89174,CYFJ,KBOS,2020-04-29 00:00:00+00:00,Canada,United States
93070,CYVR,KSEA,2020-04-29 00:00:00+00:00,Canada,United States
93071,CYVR,KSEA,2020-04-29 00:00:00+00:00,Canada,United States
93072,CYVR,KSEA,2020-04-29 00:00:00+00:00,Canada,United States
93073,CYVR,KSEA,2020-04-29 00:00:00+00:00,Canada,United States
105497,CYYZ,KPHL,2020-04-29 00:00:00+00:00,Canada,United States
106813,CYUL,KPHL,2020-04-29 00:00:00+00:00,Canada,United States
138800,CYOW,KOMA,2020-04-29 00:00:00+00:00,Canada,United States
148267,CYUL,KMIA,2020-04-29 00:00:00+00:00,Canada,United States
164291,CYYZ,KORD,2020-04-29 00:00:00+00:00,Canada,United States
164292,CYYZ,KORD,2020-04-29 00:00:00+00:00,Canada,United States
169994,CYVR,KCVG,2020-04-29 00:00:00+00:00,Canada,United States
170180,CYYC,KCVG,2020-04-29 00:00:00+00:00,Canada,United States
170782,CYHM,KCVG,2020-04-29 00:00:00+00:00,Canada,United States
170783,CYHM,KCVG,2020-04-29 00:00:00+00:00,Canada,United States
170784,CYHM,KCVG,2020-04-29 00:00:00+00:00,Canada,United States
176425,CYLW,KTUS,2020-04-29 00:00:00+00:00,Canada,United States
191414,CYVR,KSDL,2020-04-29 00:00:00+00:00,Canada,United States
193656,CYYJ,KSDL,2020-04-29 00:00:00+00:00,Canada,United States
195445,CYYZ,KDTW,2020-04-29 00:00:00+00:00,Canada,United States
195446,CYYZ,KDTW,2020-04-29 00:00:00+00:00,Canada,United States
196229,CYOW,KDTW,2020-04-29 00:00:00+00:00,Canada,United States
196420,CYUL,KDTW,2020-04-29 00:00:00+00:00,Canada,United States
199567,CYKF,KDAL,2020-04-29 00:00:00+00:00,Canada,United States
210115,CYYZ,KIND,2020-04-29 00:00:00+00:00,Canada,United States
210401,CYMX,KIND,2020-04-29 00:00:00+00:00,Canada,United States
221766,CYUL,KSCH,2020-04-29 00:00:00+00:00,Canada,United States
245197,CYYJ,KBFI,2020-04-29 00:00:00+00:00,Canada,United States
299788,CYYJ,KNOW,2020-04-29 00:00:00+00:00,Canada,United States
356559,CYPK,KRNT,2020-04-29 00:00:00+00:00,Canada,United States
17598,ZGSZ,YSSY,2020-04-29 00:00:00+00:00,China,Australia
206271,ZGGG,EBLG,2020-04-29 00:00:00+00:00,China,Belgium
144868,ZGSZ,LFPG,2020-04-29 00:00:00+00:00,China,France
27275,ZGGG,EDDF,2020-04-29 00:00:00+00:00,China,Germany
301915,ZGSZ,VHSK,2020-04-29 00:00:00+00:00,China,Hong Kong
257784,ZGGG,VIDP,2020-04-29 00:00:00+00:00,China,India
230214,ZGGG,RJBB,2020-04-29 00:00:00+00:00,China,Japan
230215,ZGGG,RJBB,2020-04-29 00:00:00+00:00,China,Japan
230216,ZGGG,RJBB,2020-04-29 00:00:00+00:00,China,Japan
230257,ZGSZ,RJBB,2020-04-29 00:00:00+00:00,China,Japan
262239,ZGSZ,UAAA,2020-04-29 00:00:00+00:00,China,Kazakhstan
262240,ZGSZ,UAAA,2020-04-29 00:00:00+00:00,China,Kazakhstan
22134,ZGGG,WMKK,2020-04-29 00:00:00+00:00,China,Malaysia
22197,ZGSZ,WMKK,2020-04-29 00:00:00+00:00,China,Malaysia
22198,ZGSZ,WMKK,2020-04-29 00:00:00+00:00,China,Malaysia
46228,ZGGG,RPLL,2020-04-29 00:00:00+00:00,China,Philippines
302572,ZGSZ,RPLC,2020-04-29 00:00:00+00:00,China,Philippines
16490,ZGSZ,WSSS,2020-04-29 00:00:00+00:00,China,Singapore
21392,ZGGG,RKSI,2020-04-29 00:00:00+00:00,China,South Korea
21433,ZGSZ,RKSI,2020-04-29 00:00:00+00:00,China,South Korea
21434,ZGSZ,RKSI,2020-04-29 00:00:00+00:00,China,South Korea
21435,ZGSZ,RKSI,2020-04-29 00:00:00+00:00,China,South Korea
24359,ZGGG,RCTP,2020-04-29 00:00:00+00:00,China,Taiwan
24360,ZGGG,RCTP,2020-04-29 00:00:00+00:00,China,Taiwan
24397,ZGSZ,RCTP,2020-04-29 00:00:00+00:00,China,Taiwan
24398,ZGSZ,RCTP,2020-04-29 00:00:00+00:00,China,Taiwan
18926,ZGSZ,VTBS,2020-04-29 00:00:00+00:00,China,Thailand
31017,ZGGG,OMDB,2020-04-29 00:00:00+00:00,China,United Arab Emirates
238997,ZGGG,EGSS,2020-04-29 00:00:00+00:00,China,United Kingdom
36601,ZGSZ,KLAX,2020-04-29 00:00:00+00:00,China,United States
55427,ZGSZ,PANC,2020-04-29 00:00:00+00:00,China,United States
55428,ZGSZ,PANC,2020-04-29 00:00:00+00:00,China,United States
206187,SKBO,EBLG,2020-04-29 00:00:00+00:00,Colombia,Belgium
46821,SKBO,SBGR,2020-04-29 00:00:00+00:00,Colombia,Brazil
50568,SKBO,CYYZ,2020-04-29 00:00:00+00:00,Colombia,Canada
49602,SKBO,EHAM,2020-04-29 00:00:00+00:00,Colombia,Netherlands
147320,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147321,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147322,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147323,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147324,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147325,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147326,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147327,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147328,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147329,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147330,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147331,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147332,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147333,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147334,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147335,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147336,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147337,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147338,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147339,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147340,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
147341,SKBO,KMIA,2020-04-29 00:00:00+00:00,Colombia,United States
